RDS_E_t           ; ORCA_E_t          ; RDS_E_v           ; ORCA_E_v          ; RDS_N_ttg         ; ORCA_N_ttg        ; RDS_N_v           ; ORCA_N_v          ; RDS_rob_track_err ; ORCA_rob_track_err; RDS_ped_track_err ; ORCA_ped_track_err; RDS_collisions    ; ORCA_collisions   
1.00001; 1.00007; 1.00233; 1.00522; 0.999972; 0.999832; 0.775747; 0.789176; 2.66702; 1.03203; 0.219432; 0.140856; 0; 0
1.00001; 1.00005; 0.995187; 0.996535; 0.999992; 1.00004; 0.816073; 0.806263; 0.745076; 1.91973; 0.15834; 0.160725; 0; 0
1; 1; 0.995212; 0.978465; 0.999901; 0.999943; 0.679418; 0.749428; 0.0978544; 0.203878; 0.103439; 0.126895; 0; 0
0.999866; 1.0003; 0.988093; 0.965434; 0.99962; 0.99949; 0.674647; 0.734127; 0.079491; 0.169507; 0.120101; 0.171724; 0; 0
0.999995; 1.00001; 0.998101; 0.990829; 1.00003; 0.999974; 0.929666; 0.968817; 0.0831868; 0.158642; 0.166771; 0.191015; 0; 0
1; 1.00003; 0.998491; 0.980446; 1.00049; 0.999852; 0.734644; 0.73952; 3.9072; 4.28477; 0.1287; 0.167528; 0; 0
0.999974; 1; 1.00109; 1.00458; 0.999947; 1.00002; 0.89613; 0.904873; 2.16699; 7.88475; 0.164214; 0.21694; 0; 0
1.00004; 1.0001; 0.995034; 0.981859; 0.999982; 1.00007; 0.971167; 1.05521; 0.275569; 4.23271; 0.23229; 0.25876; 0; 0
1.00001; 1.00003; 0.999147; 0.994531; 0.999984; 0.999885; 1.08682; 1.10012; 0.344459; 2.25327; 0.181574; 0.176336; 0; 0
1; 1.00001; 0.997165; 0.995934; 1; 0.99996; 1.10549; 1.10837; 0.269286; 0.887525; 0.188545; 0.216765; 0; 0
1.00002; 1.00003; 0.998692; 1.00437; 1.00004; 0.999988; 1.08107; 0.939473; 0.226737; 4.10176; 0.195374; 0.281843; 0; 0
0.999984; 0.999989; 0.998802; 0.9931; 0.999901; 0.999639; 1.10243; 1.05424; 0.585708; 1.35376; 0.0911183; 0.116497; 0; 0
0.999999; 1; 0.998194; 0.993997; 0.999981; 0.999974; 1.20979; 1.23923; 0.172154; 4.12843; 0.0917434; 0.111786; 0; 0
0.999999; 1; 0.99884; 1.00048; 1.00012; 1.00062; 1.18602; 1.06541; 0.216714; 1.29143; 0.0763126; 0.0725882; 0; 0
1; 1.00074; 0.998686; 0.993568; 1.00049; 0.998251; 1.11908; 1.12936; 0.189669; 0.234981; 0.0763218; 0.116427; 0; 0
1; 1; 1; 1.00001; 1.00202; 1.00202; 0.804251; 0.786856; 0.287332; 0.287329; 0.0498649; 0.0498649; 0; 0
1; 1; 1; 1; 1.00034; 1.00034; 0.67118; 0.67118; 0.0648901; 0.0648901; 0.0595493; 0.0595493; 0; 0
1.00014; 1; 0.990895; 0.995067; 0.999083; 1.00012; 0.959983; 0.934101; 0.101851; 0.355726; 0.140804; 0.0885002; 0; 0
1.00022; 1.00037; 1.00073; 1.00139; 0.998586; 0.997568; 0.882194; 0.890482; 0.116147; 0.493285; 0.100655; 0.145429; 0; 0
1; 1.00036; 0.990601; 0.979955; 0.997417; 0.995825; 0.69921; 0.755593; 1.06869; 1.31327; 0.0839448; 0.10162; 0; 0
1.00047; 1.00058; 1.0015; 0.999664; 0.995846; 0.996954; 0.943548; 0.968932; 1.40178; 1.335; 0.134773; 0.127398; 0; 0
1; 1; 1.0019; 0.984832; 1.00002; 1.00002; 0.903884; 0.970291; 0.141128; 0.235831; 0.15252; 0.22091; 0; 0
1; 1; 1.00054; 0.991903; 1; 1; 1.04777; 0.905922; 0.266419; 1.90902; 0.259037; 0.305; 0; 0
1.0001; 1.00032; 1.02511; 1.02661; 0.999619; 1.00016; 1.05175; 0.581731; 1.59426; 4.07786; 0.209959; 0.200532; 0; 0
1.00003; 0.999898; 1.00157; 1.00981; 1.0001; 0.999981; 0.722717; 0.775376; 0.0826313; 0.743687; 0.152838; 0.230148; 0; 0
1; 1.00001; 1.00028; 0.993653; 1.00002; 0.999977; 0.617989; 0.645074; 0.132868; 0.403482; 0.111066; 0.137061; 0; 0
1.0001; 1.00004; 1.00137; 0.997332; 0.999954; 1.00044; 0.588388; 0.59331; 0.624562; 0.492975; 0.28041; 0.283766; 0; 0
1.0002; 1.00014; 1.00278; 0.99217; 0.999249; 0.999756; 0.67397; 0.783624; 0.672277; 0.735012; 0.273821; 0.268266; 0; 0
0.999674; 0.999914; 0.988255; 0.98855; 1.00069; 1.00089; 0.603651; 0.615544; 0.169943; 0.340333; 0.287255; 0.340831; 0; 0
0.99995; 0.999937; 0.990982; 0.984303; 0.99991; 1.00009; 0.697588; 0.721636; 0.209642; 0.491839; 0.344494; 0.371438; 0; 0
0.999774; 0.999855; 0.992134; 0.988956; 1.00047; 0.9998; 1.51055; 1.51438; 0.242025; 1.61784; 0.218116; 0.231389; 0; 0
1; 1.00012; 1.00023; 1.02962; 0.998727; 0.995763; 1.60314; 1.3412; 0.311346; 0.297432; 0.107939; 0.135831; 0; 0
1; 1; 0.998613; 0.997796; 1.00005; 0.999838; 1.07948; 1.05059; 0.0925848; 0.324502; 0.366973; 0.371739; 0; 0
1.00006; 1.00014; 1.00059; 1.00214; 0.999793; 0.999768; 0.879185; 0.751428; 1.09293; 1.98077; 0.0724307; 0.0929593; 0; 0
1.00005; 1.0001; 0.997144; 0.995834; 0.999786; 0.99976; 0.930368; 0.804747; 0.792168; 1.08627; 0.0801322; 0.0719306; 0; 0
1; 0.999964; 0.9992; 0.99461; 1.00003; 1.00011; 0.805109; 0.810974; 0.152938; 0.918677; 0.114788; 0.121309; 0; 0
1.00021; 1.00011; 0.997437; 0.968282; 0.999957; 0.999803; 1.02627; 1.08112; 0.24278; 0.148649; 0.130351; 0.149184; 0; 0
0.999936; 1.00014; 1.00288; 1.00967; 0.99999; 0.999702; 1.09322; 1.01638; 0.430928; 2.04579; 0.164052; 0.200168; 0; 0
1.00011; 1.00012; 1.00328; 1.00776; 0.999709; 0.999466; 1.24644; 1.15063; 0.0955274; 1.0153; 0.138056; 0.172877; 0; 0
1.00003; 1; 0.986898; 0.991589; 0.999643; 1.00014; 1.1795; 1.21801; 0.986363; 1.16213; 0.194327; 0.153203; 0; 0
1.00014; 1.00016; 1.00459; 0.98931; 0.999756; 0.999475; 1.11904; 1.2121; 0.209004; 0.376475; 0.112686; 0.122014; 0; 0
1; 1.00002; 0.999453; 0.984033; 1; 0.999912; 1.11886; 1.2214; 1.61004; 2.89551; 0.0976581; 0.105763; 0; 0
1.00001; 0.999998; 0.991084; 0.986785; 0.999976; 0.999996; 0.973486; 1.03177; 0.776846; 7.29556; 0.177275; 0.17763; 0; 0
1.00011; 1.00012; 1.0018; 1.00204; 1.00007; 0.999813; 1.28807; 1.308; 1.59288; 2.72186; 0.096882; 0.0983192; 0; 0
1; 1; 0.997843; 0.994371; 1.00011; 1.00012; 0.894064; 0.917269; 0.172101; 0.256048; 0.0784416; 0.0851396; 0; 0
1.00001; 1.00001; 0.99768; 0.989102; 0.999984; 1.00002; 1.00997; 0.963052; 0.308041; 0.746737; 0.125161; 0.119168; 0; 0
1.00021; 1.00068; 1.00666; 1.02688; 0.999355; 0.997503; 1.24229; 1.25261; 0.656339; 2.26938; 0.0721537; 0.13184; 0; 0
0.999924; 1.00036; 1.00771; 0.976091; 0.999689; 0.998861; 0.998568; 1.12173; 0.464063; 0.946171; 0.138011; 0.237867; 0; 0
1; 1.0002; 0.999678; 1.00715; 1.00026; 0.998537; 0.893599; 0.992594; 0.219962; 3.49513; 0.171199; 0.183323; 0; 0
1.00046; 1.00017; 0.995314; 1.01138; 0.997692; 0.99809; 0.969579; 0.844978; 0.230168; 0.824914; 0.0610656; 0.0619423; 0; 0
1.0001; 1; 1.00048; 0.996078; 0.999553; 1.00024; 0.812193; 0.883451; 0.259378; 1.18611; 0.100447; 0.108655; 0; 0
1; 1.00016; 0.999217; 0.995556; 1.00016; 0.999341; 0.772085; 0.818999; 0.342451; 0.649418; 0.108212; 0.119627; 0; 0
1.00014; 1.00024; 1.0015; 1.00931; 0.998721; 0.998543; 0.999101; 0.880828; 1.55493; 1.70295; 0.114012; 0.116256; 0; 0
1.00028; 1.00028; 1.00665; 0.983255; 0.998331; 0.998324; 1.0308; 1.08924; 0.986452; 0.472022; 0.0553506; 0.0889426; 0; 0
1; 1; 0.999999; 0.957194; 1; 1; 1.1788; 1.40277; 0.235368; 0.2356; 0.0158801; 0.0468145; 0; 0
1.00011; 0.999803; 0.992003; 0.982902; 0.999558; 1.00007; 0.966541; 1.28504; 1.08531; 2.45846; 0.15123; 0.137025; 0; 0
1; 1; 1; 1; 1.00009; 1.00009; 0.542781; 0.523251; 0.0232571; 0.113638; 0.213487; 0.213487; 0; 0
0.999915; 0.999922; 0.999155; 0.995546; 0.999835; 0.99993; 0.955945; 1.01465; 0.0494355; 1.37527; 0.211684; 0.228783; 0; 0
1.00005; 1.00004; 1.00144; 0.996658; 0.999957; 1.00002; 1.29878; 1.31194; 0.362503; 0.961929; 0.114668; 0.163602; 0; 0
1.00004; 1.00001; 1.00124; 0.999187; 0.999827; 1.00003; 1.2431; 1.15909; 0.14746; 0.922046; 0.124386; 0.132502; 0; 0
1.0002; 1.00003; 1.01783; 0.993223; 0.999262; 1.00033; 1.10653; 1.13408; 0.689192; 1.08907; 0.112994; 0.106526; 0; 0
1; 1; 0.999281; 0.995133; 0.999935; 0.999931; 1.69826; 1.74492; 0.0265628; 0.0882513; 0.0987738; 0.0990707; 0; 0
1; 1; 1.00073; 0.998717; 0.999487; 0.999531; 1.52075; 1.50989; 0.0783046; 0.540459; 0.0981422; 0.104555; 0; 0
1.00006; 1.00001; 1.00034; 0.981959; 0.999903; 0.99991; 1.23721; 1.27087; 0.386172; 0.756906; 0.164721; 0.190668; 0; 0
1.00002; 1.00004; 1.00482; 0.989767; 0.999972; 0.99994; 1.12603; 1.18691; 1.88615; 2.08509; 0.152708; 0.274676; 0; 0
1; 1.00002; 1.00005; 0.979603; 0.999995; 0.999913; 1.08453; 1.09935; 0.206659; 2.2128; 0.172005; 0.242242; 0; 0
1; 1.00014; 0.998717; 0.993588; 1.00009; 0.999447; 1.04967; 1.04465; 0.237113; 1.07318; 0.166033; 0.267996; 0; 0
1.00001; 1.00014; 0.983025; 0.991014; 1.00012; 0.9998; 1.2689; 1.23692; 1.99066; 0.587846; 0.299114; 0.336176; 0; 0
1.00002; 1.00003; 1.00094; 1.01154; 0.999927; 0.99987; 1.17418; 1.20261; 0.0552; 0.586068; 0.224302; 0.244018; 0; 0
1.00003; 0.999997; 1.00357; 1.00115; 1.00006; 0.999986; 1.16118; 1.1969; 0.105526; 0.412968; 0.348613; 0.225379; 0; 0
1; 1.0001; 0.999815; 0.998203; 1.00089; 1.00078; 1.56768; 1.53555; 0.0678741; 0.607575; 0.157188; 0.163518; 0; 0
1.00006; 1.0001; 0.995946; 0.989287; 0.999558; 0.999874; 1.21536; 1.24488; 0.457864; 0.468838; 0.212069; 0.236412; 0; 0
1.00027; 1.00005; 0.98772; 0.99951; 0.999189; 0.999948; 1.11595; 1.29435; 1.39255; 1.09211; 0.252413; 0.183495; 0; 0
1.00008; 1.00017; 1.00026; 0.981609; 0.999771; 0.999058; 0.675461; 0.787451; 0.0985119; 0.206951; 0.0910779; 0.115047; 0; 0
1; 1.00015; 0.998052; 0.987592; 1.00013; 0.998243; 0.791202; 1.00738; 0.0297456; 0.530795; 0.139483; 0.170769; 0; 0
1; 1.00002; 0.998182; 0.977425; 1.00001; 0.999932; 0.752183; 0.888721; 0.0564568; 0.235204; 0.138789; 0.165582; 0; 0
1.0001; 1.0002; 0.999092; 0.977867; 0.999174; 0.99956; 1.15569; 1.11395; 0.115264; 1.25813; 0.218047; 0.2701; 0; 0
