RDS_E_t           ; ORCA_E_t          ; RDS_E_v           ; ORCA_E_v          ; RDS_N_ttg         ; ORCA_N_ttg        ; RDS_N_v           ; ORCA_N_v          ; RDS_rob_track_err ; ORCA_rob_track_err; RDS_ped_track_err ; ORCA_ped_track_err; RDS_collisions    ; ORCA_collisions   
1.00004; 1.00009; 0.999673; 0.989652; 0.99993; 0.999813; 0.829501; 0.892587; 0.0904904; 0.0904904; 0.151788; 0.228338; 0; 0
1; 1.00013; 0.993629; 0.968582; 0.99987; 0.999417; 0.672924; 0.768162; 0.0184838; 0.0184838; 0.104551; 0.129867; 0; 0
1; 1.0006; 0.986672; 0.96482; 0.99929; 0.998306; 0.678689; 0.736107; 0.0283174; 0.0283174; 0.122014; 0.174344; 0; 0
1.00001; 1.00001; 0.997594; 0.994628; 0.999983; 0.999964; 0.892626; 0.919079; 0.0722686; 0.0722686; 0.171394; 0.187312; 0; 0
1; 1; 0.997433; 0.95727; 1.00044; 1.00044; 0.66521; 0.839043; 0.0236726; 0.0236726; 0.133427; 0.187581; 0; 0
1.00003; 1.00004; 0.998848; 0.974139; 1.00001; 0.999884; 1.02331; 1.06669; 0.0354246; 0.0354246; 0.274502; 0.36928; 0; 0
0.999991; 1.00002; 0.989909; 0.966171; 1; 0.999898; 0.991522; 1.02122; 0.0533248; 0.0533248; 0.228542; 0.444696; 0; 0
1.00001; 1.00005; 0.998154; 0.996172; 0.999974; 0.99976; 1.11148; 1.12222; 0.0633267; 0.0633267; 0.174851; 0.200682; 0; 0
1; 1.00001; 0.998547; 0.995682; 1.00001; 0.999942; 1.09313; 1.09602; 0.0615175; 0.0615175; 0.18245; 0.252393; 0; 0
1.00002; 0.999999; 0.995349; 0.990535; 1.00004; 1.00002; 1.10774; 1.10398; 0.0567774; 0.0567774; 0.198793; 0.212953; 0; 0
0.999965; 1.00006; 0.990615; 0.981049; 0.999896; 0.999857; 1.1906; 1.22957; 0.0191617; 0.0191617; 0.107825; 0.136329; 0; 0
0.999999; 1.00009; 0.998951; 0.994412; 0.999975; 0.999964; 1.21831; 1.22668; 0.0301204; 0.0301204; 0.0921267; 0.149054; 0; 0
0.999999; 1.00027; 0.998332; 0.994776; 1.00014; 0.998302; 1.19925; 1.21705; 0.0251151; 0.0251151; 0.0797493; 0.100233; 0; 0
1; 1.00027; 0.998639; 0.998061; 1.00049; 0.999359; 1.15211; 1.15685; 0.0126086; 0.0126086; 0.0814247; 0.114115; 0; 0
1; 1; 1; 1; 1.00202; 1.00202; 0.767092; 0.757767; 0.0157389; 0.0157389; 0.0498649; 0.0498649; 0; 0
1; 1; 1; 1; 1.00034; 1.00034; 0.671183; 0.671183; 0.0195826; 0.0195826; 0.0595493; 0.0595493; 0; 0
1.00021; 1.00004; 0.995129; 0.97898; 0.998667; 0.999761; 0.93804; 0.969083; 0.100627; 0.100627; 0.160492; 0.160759; 0; 0
1.00022; 1.00035; 0.994777; 0.979307; 0.998581; 0.996718; 0.918483; 0.990371; 0.0304951; 0.0304951; 0.10095; 0.137204; 0; 0
0.999736; 1.00017; 0.98274; 0.964004; 0.998934; 0.994206; 0.800307; 0.892104; 0.0132358; 0.0132358; 0.0794713; 0.11405; 0; 0
1.00021; 1.00044; 1.0001; 1.00166; 0.998827; 0.996886; 0.981472; 0.974686; 0.0294928; 0.0294928; 0.0915537; 0.118504; 0; 0
1; 1.00001; 1.00039; 0.990666; 1.00002; 0.999968; 0.914684; 0.954423; 0.0473062; 0.0473062; 0.158999; 0.191808; 0; 0
0.999997; 1; 0.998607; 0.994497; 0.999999; 1.00001; 1.07389; 1.0705; 0.0641159; 0.0641159; 0.285511; 0.326655; 0; 0
1.00042; 1.0001; 1.02749; 0.975852; 0.999878; 0.999797; 0.920001; 0.978819; 0.349984; 0.349984; 0.21546; 0.292208; 0; 0
1.00003; 1.00025; 1.00172; 1.02151; 1.0001; 0.998871; 0.722133; 0.66267; 0.0293582; 0.0293582; 0.151867; 0.250668; 0; 0
1.00001; 1.00001; 1; 0.994244; 0.999987; 0.999987; 0.613027; 0.633252; 0.0301847; 0.0301847; 0.113148; 0.131996; 0; 0
1.00001; 1.00019; 1.00333; 1.00047; 1.00027; 0.999297; 0.567241; 0.569663; 0.0240199; 0.0240199; 0.273012; 0.283508; 0; 0
1.00017; 1.00029; 0.998757; 0.982102; 1.00008; 0.998708; 0.69068; 0.720836; 0.028422; 0.028422; 0.27751; 0.292573; 0; 0
0.999672; 1.00026; 0.986409; 0.988672; 1.00064; 0.999619; 0.615007; 0.634111; 0.0366539; 0.0366539; 0.287715; 0.33063; 0; 0
1.00007; 1.00019; 0.996542; 0.991493; 0.999786; 0.998979; 0.671317; 0.687428; 0.0368074; 0.0368074; 0.380164; 0.414064; 0; 0
0.999774; 0.999853; 0.990772; 0.991122; 1.00046; 1.00007; 1.54673; 1.53804; 0.0421805; 0.0421805; 0.226202; 0.223585; 0; 0
1; 0.9998; 1.0003; 0.991335; 0.998986; 0.997211; 1.59608; 1.71621; 0.0245613; 0.0245613; 0.107185; 0.11504; 0; 0
1; 1; 0.997709; 0.99693; 1.00005; 0.999789; 1.06186; 1.07024; 0.0194118; 0.0194118; 0.362954; 0.367368; 0; 0
1.00002; 1.00009; 0.996589; 0.98056; 0.999949; 0.999797; 0.85457; 0.904889; 0.0277811; 0.0277811; 0.0760007; 0.127101; 0; 0
1; 1.00004; 0.999149; 0.983605; 1.00003; 0.999903; 0.931544; 0.984731; 0.0205753; 0.0205753; 0.0728267; 0.107578; 0; 0
1.00003; 0.999966; 0.998694; 0.988443; 0.999934; 1.00011; 0.800459; 0.825066; 0.0536769; 0.0536769; 0.118171; 0.132049; 0; 0
1.0001; 1.00021; 0.996691; 0.974905; 1.00042; 0.999918; 1.02206; 1.08602; 0.114002; 0.114002; 0.129014; 0.158605; 0; 0
1.00005; 1.00018; 0.996518; 0.998959; 0.999933; 0.999578; 1.1706; 1.13587; 0.0315544; 0.0315544; 0.176811; 0.155018; 0; 0
0.999968; 1.00011; 1.00212; 0.982713; 0.999907; 0.999564; 1.23455; 1.30016; 0.016564; 0.016564; 0.129834; 0.207811; 0; 0
1.0001; 1.00015; 0.999758; 1.00103; 0.999397; 0.998985; 1.12011; 1.12843; 0.0506068; 0.0506068; 0.163735; 0.258084; 0; 0
1.0001; 1.00051; 1.00373; 0.989535; 0.999527; 0.99677; 1.09145; 1.17204; 0.02584; 0.02584; 0.113702; 0.140368; 0; 0
1; 1.00005; 1.00249; 0.989972; 0.999936; 0.999644; 0.97254; 0.995111; 0.0285598; 0.0285598; 0.122871; 0.173066; 0; 0
1; 1.00001; 0.97631; 0.95013; 1; 0.999986; 1.09894; 1.11336; 0.0406302; 0.0406302; 0.224543; 0.328519; 0; 0
1.00012; 1.00025; 0.998521; 0.988961; 1.00002; 0.999201; 1.26768; 1.31067; 0.0100284; 0.0100284; 0.110533; 0.130233; 0; 0
1; 1.00005; 0.998304; 0.997669; 1.00011; 0.999839; 0.890475; 0.908534; 0.0303345; 0.0303345; 0.0787586; 0.140995; 0; 0
1.00001; 1; 1.00291; 0.996305; 1.00002; 0.999988; 0.981397; 1.0245; 0.056449; 0.056449; 0.167688; 0.161094; 0; 0
1.00039; 1.00038; 1.01042; 1.00516; 0.999495; 0.999129; 1.1271; 1.14579; 0.0176466; 0.0176466; 0.0911437; 0.117544; 0; 0
1.00018; 1.00006; 1.01332; 0.983921; 0.999445; 0.999181; 1.04563; 1.12224; 0.0252193; 0.0252193; 0.164879; 0.233762; 0; 0
1.00011; 1.00024; 0.999749; 0.995457; 0.999914; 0.999549; 0.894499; 0.904571; 0.0172126; 0.0172126; 0.192529; 0.205269; 0; 0
1.00046; 1.00046; 1.01659; 1.00371; 0.997872; 0.997918; 0.853637; 0.928309; 0.0164173; 0.0164173; 0.0743254; 0.0966047; 0; 0
1.00023; 1.00023; 1.00163; 1.00628; 0.998828; 0.998827; 0.783731; 0.757288; 0.0502269; 0.0502269; 0.116964; 0.135219; 0; 0
1; 1.00032; 0.998349; 0.988009; 1.00016; 0.998502; 0.78999; 0.854274; 0.0340611; 0.0340611; 0.112036; 0.160716; 0; 0
1; 1.00014; 1.00058; 1.00039; 1; 0.999298; 0.848236; 0.849681; 0.0762016; 0.0762016; 0.115711; 0.136415; 0; 0
1.00056; 1.00056; 1.01817; 0.970514; 0.997378; 0.997368; 0.816161; 1.03709; 0.0383479; 0.0383479; 0.0689164; 0.0991113; 0; 0
1; 1; 0.994936; 0.957856; 1; 1; 1.18145; 1.38144; 0.00404262; 0.00404262; 0.0209827; 0.046442; 0; 0
1.00018; 1.00039; 0.984904; 0.974497; 0.998953; 0.998585; 1.02036; 1.0917; 0.0592113; 0.0592113; 0.159684; 0.213691; 0; 0
1; 1; 1; 1.00006; 1.00009; 0.999838; 0.561889; 0.606562; 0.0995711; 0.0995711; 0.213487; 0.213487; 0; 0
0.99992; 0.999943; 1.00087; 1.00056; 0.999895; 0.999956; 0.956712; 0.970277; 0.0683595; 0.0683595; 0.218475; 0.231444; 0; 0
1.00011; 1.00031; 1.00075; 0.993549; 0.999633; 0.998392; 1.29834; 1.33421; 0.0395129; 0.0395129; 0.117873; 0.177772; 0; 0
1.00003; 1.00007; 0.998857; 0.995598; 0.999945; 0.999663; 1.23769; 1.25451; 0.0330605; 0.0330605; 0.121323; 0.14828; 0; 0
1.00003; 1.00009; 0.999112; 0.98643; 1.00029; 0.999912; 1.24715; 1.32865; 0.035463; 0.035463; 0.102686; 0.145865; 0; 0
1; 1.00003; 0.999542; 0.996598; 0.999939; 0.999643; 1.70406; 1.72304; 0.0856871; 0.0856871; 0.0987904; 0.180287; 0; 0
1; 1.00016; 1.00089; 0.999874; 0.999477; 0.998105; 1.53022; 1.53121; 0.0703936; 0.0703936; 0.0996126; 0.184485; 0; 0
1.00003; 1.00003; 0.987554; 0.987182; 0.999928; 0.999871; 1.26825; 1.28781; 0.0517523; 0.0517523; 0.190852; 0.222038; 0; 0
1.00002; 1.00004; 0.996916; 1.02049; 1; 0.999951; 1.13596; 1.12072; 0.0249624; 0.0249624; 0.151518; 0.322723; 0; 0
1; 1.00005; 1.00091; 0.99289; 0.999992; 0.999856; 1.10416; 1.10602; 0.0565179; 0.0565179; 0.173628; 0.259197; 0; 0
1.00009; 1.00035; 0.982085; 0.970052; 0.99982; 0.999442; 1.1195; 1.1229; 0.0563311; 0.0563311; 0.256549; 0.404029; 0; 0
1.00011; 1.00012; 0.995204; 0.998035; 1.00011; 0.999664; 1.21572; 1.24443; 0.0290122; 0.0290122; 0.288623; 0.24203; 0; 0
1.00002; 1.00003; 1.00105; 0.98991; 0.999926; 0.999817; 1.17731; 1.20271; 0.0406035; 0.0406035; 0.225955; 0.334628; 0; 0
1; 0.999991; 0.99395; 0.998763; 1.00003; 0.999881; 1.16291; 1.18625; 0.0401436; 0.0401436; 0.29191; 0.21525; 0; 0
1; 1.00021; 0.999962; 0.993857; 1.00089; 0.999921; 1.56332; 1.60811; 0.0462531; 0.0462531; 0.157156; 0.165558; 0; 0
1.00002; 1.00002; 0.995185; 0.978512; 0.999903; 0.999732; 1.20615; 1.23624; 0.0323884; 0.0323884; 0.199578; 0.296575; 0; 0
1.00009; 1.00005; 0.99402; 0.991447; 1.00012; 0.999759; 1.19613; 1.21851; 0.0383857; 0.0383857; 0.195006; 0.203816; 0; 0
1.00008; 1.00017; 1.00038; 0.98167; 0.999797; 0.998767; 0.669149; 0.761857; 0.0182755; 0.0182755; 0.0915325; 0.114157; 0; 0
1; 1.00032; 0.995606; 0.988665; 0.999391; 0.99708; 0.775845; 0.816883; 0.13547; 0.13547; 0.144805; 0.174805; 0; 0
1; 1.00002; 0.997869; 0.980252; 0.99997; 0.999896; 0.742231; 0.842789; 0.038738; 0.038738; 0.139295; 0.171337; 0; 0
1.00011; 1.00031; 0.989646; 0.988798; 0.999468; 0.998575; 1.17833; 1.1098; 0.0334848; 0.0334848; 0.237335; 0.452748; 0; 0
