RDS_E_t           ; ORCA_E_t          ; RDS_E_v           ; ORCA_E_v          ; RDS_N_ttg         ; ORCA_N_ttg        ; RDS_N_v           ; ORCA_N_v          ; RDS_rob_track_err ; ORCA_rob_track_err; RDS_ped_track_err ; ORCA_ped_track_err; RDS_collisions    ; ORCA_collisions   
0.999996; 1.00007; 1.00077; 0.991446; 0.999976; 0.999884; 0.827618; 0.829799; 0.209371; 0.602077; 0.139225; 0.174488; 0; 0
1.00004; 1.00006; 0.996422; 0.982812; 0.999989; 0.999954; 0.833668; 0.859089; 0.0929769; 1.08581; 0.162425; 0.201384; 0; 0
1; 1.00001; 0.991792; 0.973874; 0.999899; 0.999866; 0.679092; 0.732666; 0.109681; 0.247347; 0.116157; 0.151575; 0; 0
1.00002; 1.00032; 0.987867; 0.965546; 0.999319; 0.999505; 0.677565; 0.733007; 0.0618061; 0.201322; 0.127171; 0.176578; 0; 0
0.999997; 1; 0.985315; 0.981437; 1.00002; 1.00001; 0.929143; 1.01954; 0.203483; 0.148534; 0.170008; 0.200491; 0; 0
0.99996; 1.00001; 1.0203; 0.995724; 1.00042; 1.00021; 0.675041; 0.780823; 0.565405; 1.8873; 0.150319; 0.194836; 0; 0
1.00002; 1.00001; 1.00062; 0.991095; 1.00001; 0.999991; 0.997589; 1.05181; 1.46782; 4.44965; 0.275184; 0.280525; 0; 0
0.999961; 1.00002; 1.00946; 0.988751; 0.999997; 1.00006; 0.976118; 1.09929; 0.381165; 3.59843; 0.178472; 0.313292; 0; 0
1; 1.00004; 0.989085; 0.984645; 1.00002; 0.999834; 1.11088; 1.0499; 0.0818596; 1.91115; 0.181061; 0.215815; 0; 0
1.00001; 1; 0.985879; 0.978323; 0.999943; 1; 1.11498; 1.07897; 0.234626; 2.29206; 0.188769; 0.282714; 0; 0
1.00002; 1; 1.00428; 0.998218; 1.00004; 1.00004; 1.0843; 1.0855; 0.0831252; 0.998858; 0.195419; 0.231242; 0; 0
0.999991; 1.00014; 1.00729; 1.00959; 0.999901; 0.99939; 1.10121; 1.12774; 0.601643; 0.858276; 0.104382; 0.162685; 0; 0
1; 1; 1.02553; 1.02112; 0.99998; 0.999979; 1.21161; 1.2443; 0.17356; 4.3536; 0.0996917; 0.121325; 0; 0
1.00002; 1.00002; 1.00102; 1.00286; 1.00005; 0.999834; 1.19993; 1.03978; 0.164391; 1.755; 0.0941866; 0.10204; 0; 0
1.00001; 1.00076; 1.00089; 0.996121; 1.00049; 0.998245; 1.11908; 1.1276; 0.202748; 0.259063; 0.0924929; 0.136435; 0; 0
1.00006; 1.00006; 1.02273; 1.02274; 1.00202; 1.00202; 0.804251; 0.786856; 0.328324; 0.328317; 0.0931445; 0.0931784; 0; 0
1.00001; 1.00001; 1.00401; 1.00401; 1.00034; 1.00034; 0.67118; 0.67118; 0.065881; 0.065881; 0.0711761; 0.0711761; 0; 0
1.00022; 0.999862; 0.996644; 0.973458; 0.998812; 0.999565; 0.862862; 0.958221; 0.0631349; 0.551028; 0.177897; 0.209536; 0; 0
1.0002; 1.00038; 1.0038; 0.992344; 0.998552; 0.99758; 0.806152; 0.916023; 0.359638; 0.728047; 0.134776; 0.168716; 0; 0
1.00003; 1.00038; 0.991918; 0.982525; 0.997371; 0.99575; 0.701816; 0.758773; 1.41295; 1.69938; 0.119734; 0.136134; 0; 0
1.00068; 1.00032; 0.993173; 0.995464; 0.994715; 0.997075; 0.949983; 0.918018; 1.48277; 1.81128; 0.150137; 0.154706; 0; 0
1; 1; 0.983876; 0.97112; 1.00002; 1.00002; 0.925569; 0.977107; 0.109177; 0.1796; 0.161359; 0.224986; 0; 0
1; 1; 0.990935; 0.990049; 1; 1; 1.03956; 1.01899; 0.34163; 0.880598; 0.254554; 0.277268; 0; 0
1.00039; 0.999837; 1.02623; 1.03853; 0.999293; 0.999941; 1.00446; 0.600207; 1.67663; 4.55827; 0.228407; 0.202332; 0; 0
1.00004; 0.999838; 0.99481; 0.997047; 1.0001; 0.99999; 0.722717; 0.760267; 0.0841321; 0.473646; 0.160193; 0.208012; 0; 0
1.00001; 1; 0.991165; 0.973207; 0.999986; 0.999965; 0.616239; 0.72356; 0.0767489; 1.14362; 0.128443; 0.155461; 0; 0
1.00002; 1.00005; 1.0002; 0.996618; 1.00073; 1.00047; 0.583598; 0.593424; 0.32825; 0.436196; 0.300813; 0.309595; 0; 0
1.00027; 1.00025; 1.00207; 0.991898; 0.998913; 0.999407; 0.697713; 0.797379; 0.318911; 0.740783; 0.29616; 0.295626; 0; 0
0.999707; 0.999957; 0.984359; 0.982275; 1.00068; 1.00037; 0.604902; 0.636579; 0.185759; 0.476367; 0.310562; 0.368427; 0; 0
0.999833; 1.0001; 0.988448; 0.984237; 1.00071; 0.999197; 0.620677; 0.691147; 0.613981; 0.252649; 0.368997; 0.402374; 0; 0
0.999786; 0.999952; 0.996968; 0.997111; 1.00049; 0.999486; 1.51059; 1.46688; 0.23153; 1.58109; 0.225757; 0.247973; 0; 0
1.00003; 1.00015; 1.01372; 1.04351; 0.998727; 0.994704; 1.60842; 1.36052; 0.349833; 0.339223; 0.157914; 0.197288; 0; 0
1.00001; 1.00001; 1.00031; 0.998523; 1.00005; 0.999835; 1.07882; 1.05129; 0.0875218; 0.20999; 0.363305; 0.364035; 0; 0
1.00003; 1.00005; 1.00515; 1.00841; 0.99989; 0.999766; 0.843171; 0.776433; 0.300774; 0.887111; 0.0940851; 0.126225; 0; 0
1; 1; 1.00584; 0.994336; 1.00003; 1.00003; 0.919541; 0.942938; 0.15438; 0.361459; 0.0817607; 0.0978876; 0; 0
1.00005; 1; 1.00466; 1.00481; 0.999946; 1.00003; 0.805591; 0.81747; 0.132087; 0.362458; 0.121429; 0.126751; 0; 0
1.00011; 1.00021; 0.993998; 0.975018; 1.00042; 0.999886; 1.02918; 1.09072; 0.0555283; 0.177718; 0.145717; 0.177668; 0; 0
1.00007; 1.00012; 1.00179; 0.995593; 0.999831; 0.999744; 1.16056; 1.0664; 0.139879; 1.86605; 0.196973; 0.19458; 0; 0
1.00001; 1.00005; 0.9973; 0.994426; 0.999717; 0.99964; 1.23577; 1.14501; 0.0721785; 1.57935; 0.134568; 0.204166; 0; 0
1.00003; 1.00001; 0.995238; 0.979204; 0.999905; 0.999685; 1.10485; 1.20252; 0.237539; 1.32144; 0.16206; 0.205497; 0; 0
1.00029; 1.00018; 1.00725; 0.990515; 0.998729; 0.999462; 1.13732; 1.19136; 0.312813; 0.370899; 0.120761; 0.132974; 0; 0
1.00007; 1.00003; 1.0242; 0.988035; 0.99976; 0.999906; 0.975696; 1.02825; 0.517376; 0.766416; 0.219554; 0.153826; 0; 0
0.999999; 0.999994; 1.01527; 0.99768; 0.999994; 1; 1.03504; 0.929409; 0.498187; 2.57028; 0.185049; 0.196307; 0; 0
1.00032; 1.00041; 1.01354; 1.02052; 0.999115; 0.997971; 1.30622; 1.29472; 1.38774; 3.03888; 0.114583; 0.113999; 0; 0
1; 1; 1.00262; 0.998991; 1.00011; 1.00012; 0.894064; 0.91942; 0.170416; 0.222814; 0.094294; 0.101141; 0; 0
1.00001; 1; 0.992762; 0.98596; 1.00001; 0.999989; 1.01911; 0.970463; 0.269345; 0.59266; 0.140482; 0.135695; 0; 0
1.00041; 1.00122; 1.0354; 1.04175; 0.999256; 0.997102; 1.19745; 1.3729; 0.625454; 2.41571; 0.120698; 0.21607; 0; 0
1.00019; 1.00016; 1.0091; 0.965546; 0.999376; 0.99915; 1.02475; 1.08337; 0.245926; 0.668274; 0.173833; 0.257198; 0; 0
1.00001; 1.00001; 0.996118; 0.993694; 1.00026; 1.00026; 0.893353; 0.996146; 0.221673; 2.71013; 0.17634; 0.191807; 0; 0
1.00046; 1.00018; 1.00874; 1.01986; 0.997701; 0.99809; 0.941422; 0.844978; 0.320528; 1.14244; 0.0923998; 0.0903975; 0; 0
1.00023; 1.00037; 0.999825; 0.993916; 0.99896; 0.998939; 0.802269; 0.914919; 0.268643; 1.89539; 0.141225; 0.142651; 0; 0
1; 1.00017; 0.995523; 0.989557; 1.00016; 0.999312; 0.770885; 0.822794; 0.253992; 0.432508; 0.114514; 0.133122; 0; 0
1.00025; 1.00038; 0.995285; 0.993216; 0.998645; 0.997819; 1.01322; 0.972486; 1.13638; 1.12509; 0.167276; 0.175582; 0; 0
1.00028; 1.00056; 1.01613; 0.983575; 0.998413; 0.997199; 1.04538; 1.20074; 0.834403; 0.727718; 0.0782903; 0.137421; 0; 0
1; 1; 1.02724; 0.982985; 1; 1; 1.1788; 1.40425; 0.311885; 0.309283; 0.0430882; 0.0719064; 0; 0
1.0001; 1.00011; 0.994974; 0.970161; 0.999457; 0.999415; 0.997564; 1.26808; 0.106626; 1.97616; 0.147893; 0.154269; 0; 0
1; 1; 0.992127; 0.992127; 1.00009; 1.00009; 0.543625; 0.523598; 0.037061; 0.151912; 0.221494; 0.221494; 0; 0
0.999925; 0.99998; 0.99501; 0.994488; 0.999835; 0.99971; 0.957517; 0.957879; 0.0548602; 1.1835; 0.219505; 0.265018; 0; 0
1.00017; 1.00002; 1.01046; 0.998642; 0.999343; 0.999996; 1.268; 1.32001; 0.262555; 1.31577; 0.149067; 0.163436; 0; 0
1.00003; 1.00001; 1.00297; 1.00163; 0.999943; 1.00003; 1.24171; 1.25038; 0.0945458; 0.742727; 0.14014; 0.141462; 0; 0
1.00009; 1.00004; 1.00632; 0.999756; 0.999937; 1.00033; 1.22173; 1.2002; 0.29136; 1.21924; 0.113945; 0.119041; 0; 0
1; 1; 1.0148; 1.01059; 0.999935; 0.999931; 1.69826; 1.74492; 0.0371357; 0.0899395; 0.103585; 0.113963; 0; 0
1; 1; 1.01999; 1.0194; 0.999487; 0.999539; 1.52075; 1.49312; 0.0932747; 0.458172; 0.102532; 0.114222; 0; 0
1.00003; 1.00003; 0.991623; 0.99382; 0.999929; 0.999868; 1.26753; 1.31964; 0.171147; 0.673461; 0.19537; 0.241701; 0; 0
1.00002; 1.00006; 1.02264; 1.00684; 0.999988; 0.999895; 1.16622; 1.20133; 1.64975; 1.78761; 0.162599; 0.260368; 0; 0
1; 1.00002; 1.00198; 0.979431; 0.999991; 0.999927; 1.10135; 1.114; 0.103069; 1.43967; 0.171775; 0.240434; 0; 0
1.00001; 1.00011; 0.998503; 0.99447; 1.0001; 0.999884; 1.04835; 0.963413; 0.0846171; 2.30524; 0.16808; 0.30652; 0; 0
1.00014; 1.00009; 0.982766; 0.994752; 0.999817; 0.999713; 1.246; 1.26564; 0.21992; 0.785328; 0.295777; 0.321101; 0; 0
1.00002; 1.00003; 1.00208; 1.00951; 0.999927; 0.999815; 1.17294; 1.19901; 0.0337261; 0.290704; 0.228574; 0.21013; 0; 0
0.999997; 0.999985; 1.00656; 1.0017; 1.00004; 0.99997; 1.16383; 1.20012; 0.0842442; 0.362367; 0.273441; 0.214944; 0; 0
1.00002; 1.00012; 0.997436; 0.994506; 1.00089; 1.00099; 1.5642; 1.57979; 0.0535804; 0.463457; 0.166318; 0.178383; 0; 0
1.00006; 1.00012; 1.00275; 0.981174; 0.999927; 0.999795; 1.20271; 1.26736; 0.0732153; 0.586763; 0.206796; 0.278238; 0; 0
0.999923; 1.00005; 1.0024; 0.999292; 0.999985; 1.00003; 1.19238; 1.27754; 0.369248; 0.790365; 0.191051; 0.203026; 0; 0
1.00009; 1.00018; 1.00279; 0.983928; 0.999766; 0.999058; 0.676162; 0.787537; 0.130005; 0.287574; 0.13373; 0.160786; 0; 0
1.00002; 1.00017; 0.997696; 0.987429; 1.00014; 0.998218; 0.791355; 1.00338; 0.0963437; 0.626837; 0.170272; 0.196399; 0; 0
1; 1.00001; 0.995742; 0.975487; 1.00001; 0.999966; 0.747557; 0.875124; 0.0745872; 0.256762; 0.165317; 0.195493; 0; 0
1.00012; 1.0003; 1.00333; 0.994451; 0.999178; 1.00014; 1.1493; 1.09875; 0.0604187; 1.22021; 0.24809; 0.287014; 0; 0
